ID	GSM1176196_1105A-08_EC_48_Affy.CEL.gz	GSM1176197_1105A-08_EC_15.CEL.gz	GSM1176198_1205A-07_EC-09_AffyHyb.CEL.gz	GSM1176199_1205A-07_EC-24_AffyHyb.CEL.gz	GSM1176200_1205A-07-EC-36_AffyHyb.CEL.gz	GSM1176201_1205A-07_EC-06_AffyHyb.CEL.gz	GSM1176202_1105A-08_EC_75_Affy.CEL.gz	GSM1176203_1105A-08_EC_11.CEL.gz	GSM1176204_1205A-07-EC-69_AffyHyb.CEL.gz	GSM1176205_1105A-08_EC_51.CEL.gz	GSM1176206_1105A-08_EC_74.CEL.gz	GSM1176207_1105A-08_EC_92_Affy.CEL.gz	GSM1176208_1205A-07_EC-19_AffyHyb.CEL.gz	GSM1176209_0606A-05_EC_05_AffyHyb.CEL.gz	GSM1176210_0606A-05_EC_90_AffyHyb.CEL.gz	GSM1176211_1105A-08_HC-20_Affy_2.CEL.gz	GSM1176212_1105A-08_HC_37.CEL.gz	GSM1176213_1205A-07_HC-48_AffyHyb.CEL.gz	GSM1176214_1205A-07-HC-16_AffyHyb.CEL.gz	GSM1176215_1105A-08_HC_15.CEL.gz	GSM1176216_1105A-08_HC_24.CEL.gz	GSM1176217_0606A-05_HC_23_AffyHyb.CEL.gz	GSM1176218_0606A-05_HC_36_AffyHyb.CEL.gz	GSM1176219_1105A-08_HC-75_Affy.CEL.gz	GSM1176220_1105A-08_HC-11_Affy.CEL.gz	GSM1176221_1105A-08_HC_33_Affy.CEL.gz	GSM1176222_1105A-08_HC-69_Affy.CEL.gz	GSM1176223_0606A-05_HC_07_AffyHyb.CEL.gz	GSM1176224_1205A-07_HC-43_AffyHyb.CEL.gz	GSM1176225_1105A-08_HC-51_Affy.CEL.gz	GSM1176226_1105A-08_HC_92_Affy.CEL.gz	GSM1176227_1205A-07_HC-19_AffyHyb.CEL.gz	GSM1176228_0606A-05_HC_05_AffyHyb.CEL.gz	GSM1176229_1205A-07-HC-90_AffyHyb.CEL.gz	GSM1176230_0606A-05_PCG_20_AffyHyb.CEL.gz	GSM1176231_1205A-07_PCG-37_AffyHyb.CEL.gz	GSM1176232_1105A-08_PCG_48_Affy.CEL.gz	GSM1176233_1105A-08_PCG_15_Affy.CEL.gz	GSM1176234_1105A-08_PCG_13_Affy.CEL.gz	GSM1176235_0606A-05_PCG_09_AffyHyb.CEL.gz	GSM1176236_0306A-02_PCG-24_AffyHyb.CEL.gz	GSM1176237_0606A-05_PCG_57_AffyHyb.CEL.gz	GSM1176238_1205A-07_PCG-23_AffyHyb.CEL.gz	GSM1176239_1105A-08_PCG_36.CEL.gz	GSM1176240_1205A-07_PCG-06_AffyHyb.CEL.gz	GSM1176241_1205A-07_PCG-75_AffyHyb.CEL.gz	GSM1176242_1105A-08_PCG_11_Affy.CEL.gz	GSM1176243_1205A-07_PCG-70_AffyHyb.CEL.gz	GSM1176244_1205A-07_PCG-64_AffyHyb.CEL.gz	GSM1176245_1105A-08_PCG_33_Affy.CEL.gz	GSM1176246_1205A-07_PCG-69_AffyHyb.CEL.gz	GSM1176247_1205A-07_PCG-07_AffyHyb.CEL.gz	GSM1176248_1105A-08_PCG_51_Affy.CEL.gz	GSM1176249_1205A-07_PCG-74_AffyHyb.CEL.gz	GSM1176250_1205A-07_PCG-92_AffyHyb.CEL.gz	GSM1176251_0606A-05_PCG_19_AffyHyb.CEL.gz	GSM1176252_1105A-08_PCG-44_Affy.CEL.gz	GSM1176253_0306A-02_PCG-05_AffyHyb.CEL.gz	GSM1176254_1205A-07_PCG-90_AffyHyb.CEL.gz	GSM1176255_1205A-07_SG-37_AffyHyb.CEL.gz	GSM1176256_1105A-08_SG-48_Affy.CEL.gz	GSM1176257_0306A-02_SG-15_AffyHyb.CEL.gz	GSM1176258_1005A02_SG-9_AffyHyb.CEL.gz	GSM1176259_0306A-02_SG-24_AffyHyb.CEL.gz	GSM1176260_0606A-05_SG_57_AffyHyb.CEL.gz	GSM1176261_0606A-05_SG_91_AffyHyb.CEL.gz	GSM1176262_1205A-07_SG-23_AffyHyb.CEL.gz	GSM1176263_1005A02_SG-36_AffyHyb.CEL.gz	GSM1176264_1005A02_SG-6_AffyHyb.CEL.gz	GSM1176265_1105A02_SG-75_AffyHyb.CEL.gz	GSM1176266_1105A02_SG-11_AffyHyb.CEL.gz	GSM1176267_1105A02_SG-70_AffyHyb.CEL.gz	GSM1176268_1205A-07_SG-64_AffyHyb.CEL.gz	GSM1176269_1005A02_SG-33_AffyHyb.CEL.gz	GSM1176270_1105A-08_SG-51_Affy.CEL.gz	GSM1176271_1105A02_SG-74_AffyHyb.CEL.gz	GSM1176272_0306A-02_SG-92_AffyHyb.CEL.gz	GSM1176273_1105A02_SG-44_AffyHyb.CEL.gz	GSM1176274_0806A-04_SG_05_03_Affy.CEL.gz	GSM1176275_1105A02_SG-90_AffyHyb.CEL.gz	GSM107523.cel.gz	GSM107525.cel.gz	GSM107527.cel.gz	GSM107529.cel.gz	GSM107531.cel.gz	GSM107533.cel.gz	GSM107535.cel.gz	GSM107537.cel.gz	GSM107539.cel.gz	GSM107541.cel.gz	GSM238763.CEL.gz	GSM238790.CEL.gz	GSM238791.CEL.gz	GSM238792.CEL.gz	GSM238793.CEL.gz	GSM238794.CEL.gz	GSM238795.CEL.gz	GSM238796.CEL.gz	GSM238797.CEL.gz	GSM238798.CEL.gz	GSM238799.CEL.gz	GSM238800.CEL.gz	GSM238801.CEL.gz	GSM238802.CEL.gz	GSM238803.CEL.gz	GSM238804.CEL.gz	GSM238805.CEL.gz	GSM238806.CEL.gz	GSM238807.CEL.gz	GSM238808.CEL.gz	GSM238809.CEL.gz	GSM238810.CEL.gz	GSM238811.CEL.gz	GSM238812.CEL.gz	GSM238813.CEL.gz	GSM238815.CEL.gz	GSM238816.CEL.gz	GSM238817.CEL.gz	GSM238818.CEL.gz	GSM238819.CEL.gz	GSM238820.CEL.gz	GSM238821.CEL.gz	GSM238822.CEL.gz	GSM238823.CEL.gz	GSM238824.CEL.gz	GSM238825.CEL.gz	GSM238826.CEL.gz	GSM238827.CEL.gz	GSM238834.CEL.gz	GSM238835.CEL.gz	GSM238837.CEL.gz	GSM238838.CEL.gz	GSM238839.CEL.gz	GSM238840.CEL.gz	GSM238841.CEL.gz	GSM238842.CEL.gz	GSM238843.CEL.gz	GSM238844.CEL.gz	GSM238845.CEL.gz	GSM238846.CEL.gz	GSM238847.CEL.gz	GSM238848.CEL.gz	GSM238851.CEL.gz	GSM238854.CEL.gz	GSM238855.CEL.gz	GSM238856.CEL.gz	GSM238857.CEL.gz	GSM238858.CEL.gz	GSM238860.CEL.gz	GSM238861.CEL.gz	GSM238862.CEL.gz	GSM238863.CEL.gz	GSM238864.CEL.gz	GSM238865.CEL.gz	GSM238867.CEL.gz	GSM238868.CEL.gz	GSM238870.CEL.gz	GSM238871.CEL.gz	GSM238872.CEL.gz	GSM238873.CEL.gz	GSM238874.CEL.gz	GSM238875.CEL.gz	GSM238877.CEL.gz	GSM238941.CEL.gz	GSM238942.CEL.gz	GSM238943.CEL.gz	GSM238944.CEL.gz	GSM238945.CEL.gz	GSM238946.CEL.gz	GSM238947.CEL.gz	GSM238948.CEL.gz	GSM238949.CEL.gz	GSM238951.CEL.gz	GSM238952.CEL.gz	GSM238953.CEL.gz	GSM238955.CEL.gz	GSM238963.CEL.gz
GOT2	8.969786	9.56123	8.982344	8.649061	8.597552	9.957506	8.949008	9.670716	8.977911	10.316762	9.488548	9.667836	9.520587	9.626246	9.029174	10.32096	9.116807	8.669903	9.12921	9.63377	8.99561	9.153484	8.203266	9.504531	8.917214	8.925776	10.081561	8.310404	9.370034	10.314527	9.691557	9.171005	8.689746	10.171645	8.719139	9.095691	9.794056	10.390833	10.499854	8.935248	10.020267	9.60325	9.427902	10.201521	10.149878	10.080969	10.50746	10.022019	9.608774	10.083814	10.446906	9.547413	10.898842	10.047837	10.398283	10.278041	10.155101	10.071406	10.40483	9.039631	9.550563	9.85149	9.55966	10.23995	9.748775	8.364198	9.287939	9.778051	10.465014	9.288473	10.216511	9.517504	9.006072	9.675197	9.601337	10.100052	10.067739	9.582893	10.432339	10.422082	9.808181	9.148054	9.689619	8.782171	10.643047	10.087637	8.521889	9.744053	9.007051	9.392618	8.032718	9.848511	7.933975	8.705694	8.270339	8.084095	8.630657	8.576879	8.076137	8.352487	9.798443	9.300381	9.87563	9.36035	8.666758	9.488548	8.938665	8.983001	9.430509	8.922966	9.108569	8.167035	9.145093	9.417048	8.731172	8.531617	9.357939	9.783538	10.064015	8.066885	9.243043	9.401194	8.503346	8.409772	8.66027	8.292872	8.966093	8.338293	9.204115	9.377277	8.341353	8.895	8.532564	8.765496	8.876336	9.048332	9.386833	8.741619	9.692525	9.682337	9.775516	9.043055	8.840574	9.536796	8.31211	9.591761	10.333158	8.817376	9.344101	9.144474	9.285619	9.803518	9.983265	9.579932	8.981897	9.080781	9.466335	8.81705	9.539245	9.416854	8.777172	9.981976	9.695083	8.37035	9.754085	8.454925	8.371796	9.115974	9.267274	8.49304	8.497854	8.603621	9.855173	9.077497	10.343422	8.662544	9.08218
GRK3	7.45018566666667	9.232166	8.546847	8.63267833333333	8.52728833333333	8.89280066666667	6.98682733333333	8.69351933333333	9.17738333333333	9.26112266666667	8.60431766666667	8.85032466666667	7.05957866666667	9.740277	9.135866	9.122701	7.94333266666667	7.67638433333333	8.76482166666667	9.05909633333333	6.844575	9.000356	8.032978	7.28993166666667	8.633723	8.91466066666667	8.885287	7.59182233333333	7.14298566666667	9.033999	9.198705	8.48345466666667	7.31579166666667	9.30958366666667	6.65452633333333	7.79538566666667	8.894675	9.17366766666667	9.50291	7.33282733333333	9.13133133333333	8.717633	8.631147	8.66803933333333	8.93640933333333	8.718869	9.33908433333333	8.90841966666667	8.571294	8.93125	8.976376	8.97930133333333	9.732011	8.674631	8.76363266666667	9.34592133333333	8.83767833333333	9.16105333333333	9.11879666666667	7.402574	8.323265	8.659446	8.30269366666667	8.830218	8.40498633333333	8.076205	8.19508766666667	9.21224333333333	8.95782366666667	7.92127566666667	9.19940366666667	8.795188	8.26585766666667	8.91985133333333	7.964576	8.72389766666667	8.14355233333333	8.07744433333333	8.89028166666667	8.95390233333333	8.42824666666667	7.88284866666667	9.00567533333333	7.96749633333333	9.85841466666667	9.31468433333333	7.351347	8.88301566666667	7.53025733333333	8.35939266666667	6.81983066666667	8.814726	7.09379433333333	8.07206466666667	7.74651533333333	7.20489366666667	7.495664	6.680341	7.51095333333333	7.554352	9.66078066666667	9.25674266666667	9.49886533333333	9.45105233333333	9.00555966666666	9.64456966666667	8.88464666666667	9.143992	9.34981766666667	9.01843633333333	8.297587	8.655546	8.69209566666667	8.48079533333333	8.423177	7.70480366666667	7.98051533333333	8.67611266666667	8.49095333333333	8.38286566666667	8.89770233333333	8.337438	7.52875433333333	7.07193466666667	7.21264833333333	7.80443966666667	8.25272933333333	8.42852833333333	8.70262733333333	9.01185633333333	6.835437	8.700958	8.35975233333333	8.533407	8.89002	8.55635033333333	8.75893866666667	8.639241	9.08165866666667	9.02029233333333	8.86369766666667	8.72633566666667	8.31960633333333	8.53134466666667	7.35665533333333	8.758043	9.15770366666667	7.95360866666667	8.25928866666667	8.316003	8.60374933333333	9.27214066666667	9.07076266666667	9.34685666666667	7.778395	8.878728	9.18403633333333	8.21735766666667	8.481299	8.43129666666667	8.41463233333333	8.717657	8.88836666666667	8.280754	8.92074533333333	6.64109933333333	8.24243133333333	8.32389033333333	8.76208633333333	8.60607633333333	8.29017533333333	8.55275433333333	8.84210866666667	8.61199266666667	9.03797433333333	7.72420966666667	7.95596133333333
GRK5	6.13164275	6.4292985	6.69200075	6.7278815	6.65204125	6.7464955	6.375982	6.50815725	6.406927	6.90829175	6.544071	6.595397	6.71255475	6.52687075	6.57094725	6.585638	6.55313975	6.53783825	6.61999625	6.62207475	6.395529	6.3762045	6.83258125	6.16959325	6.5062535	6.819452	6.39990525	6.59375775	6.59351925	6.57041375	6.5338935	6.646699	6.40622025	6.43656575	6.55374725	6.55675575	6.6111195	6.69157225	6.80256375	6.11459375	6.4585745	6.41418075	6.63496675	7.0183225	6.51856	6.5853045	6.49080975	6.629055	6.925845	7.040066	6.59283175	6.7618325	6.89303	6.59814275	6.6578365	6.67387825	6.77791025	6.7635955	7.05155	6.8792765	6.5514525	6.70848525	6.761998	6.58070925	6.64388275	6.76641275	6.64574625	6.7623725	6.71918525	6.16445	6.6055655	6.73160925	6.88809575	6.75972375	6.30748175	6.566195	6.328411	6.63490375	6.903609	6.91487075	5.98632525	6.5845535	6.7303685	6.91669225	6.89574125	7.5805245	7.001771	6.972314	6.54841875	6.869733	6.829011	6.389409	6.1732275	6.32964	6.41159125	6.3086685	5.71049875	5.798987	6.45334475	6.08946475	6.526396	7.18728325	7.00379	6.99052225	6.857934	7.21583075	7.04259575	6.39404375	6.63724075	6.52009025	6.15302425	7.1093855	7.0458975	6.31924325	6.5497305	7.259734	7.0286955	6.7593275	7.16686925	7.4317305	6.222363	6.752423	7.5942525	7.08501775	6.461334	6.82139775	7.1811595	6.70142425	6.642536	7.20841725	7.383816	6.148896	6.8402625	6.710833	7.11204275	6.8831805	6.7074695	6.5681055	7.2675585	6.76157025	6.7843155	6.82791	7.03717025	6.710833	7.34743825	6.80593675	6.63934475	7.1305795	6.930921	7.21420875	6.911979	6.995001	6.843279	6.2767895	6.898931	7.0399655	6.60519975	7.11166625	6.78984675	7.084422	6.820467	7.110405	6.80103925	6.921977	6.99003975	6.75575375	6.8565785	6.881582	7.32720675	7.18438675	7.45064175	7.62817525	7.47219825	6.83895825	7.2990225	6.96511525	7.091264
GUCY1A1	5.4818825	6.681394	7.029859	7.1699205	6.64507125	7.20782975	7.509086	6.56157975	6.7278905	6.995329	6.5066095	7.05886575	8.270204	7.3587805	7.039933	6.13132925	6.152361	5.9827365	7.16109325	6.49295925	5.80337925	6.70644125	5.7456735	6.53106675	5.72382925	6.92828375	6.7251605	5.59663425	6.31067175	7.1163665	6.3399985	6.31115325	5.9269195	6.555914	5.8983845	6.073904	6.1999045	6.23406925	6.702295	6.09575625	6.45859875	6.6394525	6.147738	7.1951545	6.806704	6.37421875	6.62541325	6.70710575	7.0565285	7.100194	6.5146555	6.55303825	6.42206875	6.65149175	6.646666	6.52834925	7.0325465	7.08275375	6.82338125	5.92103325	6.03858725	6.5903635	6.75085525	6.58325775	6.46002775	6.02213375	6.2805455	7.12397325	6.7545155	6.29195375	6.4767015	6.4915795	6.54957775	7.01341125	6.13005175	6.50958025	6.6788625	6.8863325	7.07198975	6.6797705	6.687794	6.680919	6.23577575	6.31045725	7.16221525	6.75968525	7.762828	6.500962	6.22173775	6.23136925	7.37632875	6.57266325	7.96548075	8.43642175	7.700724	7.21230825	7.9584035	6.965874	7.844397	7.43090525	6.86757525	6.4920405	7.1920325	6.76673375	6.30188075	7.45971	8.03152975	7.012654	6.5248005	6.20929	6.1881325	6.246767	6.279167	6.59635725	6.95890425	6.1936775	6.42928475	7.026086	6.853119	6.4389875	5.980778	6.05178925	6.232452	6.78238925	6.34514475	6.4838645	6.442565	6.5149855	7.6836725	6.65595	7.4608935	7.3246785	7.31542525	6.93426325	6.44053175	6.76400375	7.150225	6.669466	6.65816725	6.950822	6.76804225	6.00576975	6.285669	6.85770125	7.131374	5.80487475	7.27808575	6.84639825	6.39260725	6.69793475	6.723722	6.9030185	6.77834925	6.11888825	6.667907	6.38548675	6.76123325	6.17404575	6.24855525	6.5635135	6.33142125	6.10881425	6.50761525	6.83123525	6.5353125	6.69245575	6.6505835	6.787536	6.569346	6.31847975	7.6898135	6.3569295	6.790295	6.50615325	5.93340325	6.300496	6.24804675
GUCY1A2	5.27941983333333	6.50271366666667	6.27053833333333	6.319696	6.0589795	6.304904	5.904305	6.4981075	6.035514	7.19551266666667	6.09558466666667	6.03939616666667	6.848998	6.57021016666667	5.57460866666667	6.13804716666667	5.35327633333333	5.62459066666667	6.3057345	6.204841	5.127813	5.94515366666667	5.05427016666667	5.3537735	6.33311	6.22653016666667	6.49962433333333	5.15821033333333	5.35886366666667	6.40567016666667	5.734557	6.07496533333333	5.39902583333333	6.11017616666667	4.26540766666667	5.7659485	6.91574516666667	7.05851766666667	7.4087135	5.25395766666667	7.08179666666667	6.72542883333333	6.47479833333333	7.230876	6.6905335	6.69371166666667	7.02897033333333	7.24695633333333	6.81792633333333	7.30907433333333	6.83704316666667	6.9124355	7.77792466666667	6.780738	6.74209466666667	7.4817085	7.20771266666667	7.231865	7.0949125	5.60522066666667	6.39038483333333	6.59345033333333	6.5911315	7.06405816666667	6.50907783333333	5.78482533333333	6.48842583333333	7.171493	6.974563	5.78805	6.87862183333333	7.0548095	6.3726345	7.28731366666667	5.93852166666667	6.99627033333333	6.443494	6.728239	6.73184166666667	7.179666	6.39833233333333	6.76507666666667	6.44174766666667	5.519477	7.2398835	6.97658766666667	6.07699633333333	6.06061366666667	5.54066516666667	6.2865425	5.21207016666667	7.3513295	5.88726533333333	5.73750516666667	6.10740416666667	5.4174045	6.34228716666667	5.62700433333333	6.02457516666667	5.478706	6.957541	6.40645216666667	7.33165083333333	6.73697983333333	7.54584583333333	8.09506633333333	7.4754495	7.06303833333333	6.56012266666667	6.65332416666667	5.9519855	5.2382795	5.72902883333333	6.31400333333333	5.77789816666667	4.94085316666667	6.281294	6.56525583333333	6.260728	5.3218295	4.9919475	5.671536	5.2690055	5.71040383333333	5.435174	5.0208035	6.34146	6.1596475	7.530289	6.84107283333333	5.918165	7.647363	6.5560345	6.40047366666667	7.5015025	6.40645216666667	6.33776333333333	6.13420133333333	7.2896755	7.47079516666667	7.03367	6.10728966666667	5.68395483333333	6.74600833333333	4.56367883333333	5.96384383333333	7.55649516666667	6.42169683333333	6.01802766666667	6.00693666666667	5.94747033333333	6.35141333333333	6.91781883333333	4.150218	4.5882065	6.435518	7.220817	6.12655083333333	6.029062	5.88948733333333	5.74107216666667	6.40646816666667	5.89635133333333	4.7944365	6.23870066666667	5.971349	5.80094766666667	6.71074033333333	6.38259516666667	5.73787333333333	5.81524416666667	5.966798	6.40626883333333	5.76880083333333	6.78357816666667	4.19996183333333	5.223716
GYPC	6.289487	5.772446	6.261376	6.168038	6.395781	6.461045	6.732314	5.930367	6.770702	5.797996	6.370702	6.323311	6.18541	6.021583	6.188461	6.211295	6.904753	6.503395	6.581785	5.905389	6.452057	6.546942	7.107599	6.162536	6.281369	6.941031	5.978954	6.536319	6.416863	5.896982	6.708018	6.616752	6.372465	6.097527	7.35035	6.400735	6.101992	5.905389	5.76637	6.094029	5.756643	6.230802	6.135505	5.727224	5.647214	5.79184	5.569993	5.770341	6.186433	5.926467	5.862149	6.090532	5.785172	5.948546	5.627446	5.346812	5.96498	5.852254	5.892448	6.674632	6.006177	5.403582	5.692713	5.706762	6.411739	6.721035	6.20465	5.69895	6.352179	5.95076	5.919266	6.076641	6.48574	6.168897	5.705932	5.916112	5.717891	6.842811	6.316516	6.139451	5.871307	6.161924	6.074338	6.182706	5.599594	5.91581	6.639663	6.491058	6.427947	5.832419	7.105486	5.510834	6.828133	6.527995	6.745755	7.218882	7.010562	7.155317	6.378342	6.561131	5.673176	6.099584	5.762051	5.736867	6.401359	6.305744	6.437474	6.468589	5.872615	6.344686	5.794412	6.104002	5.849743	5.778004	6.010682	6.311965	5.538884	6.048248	5.734512	6.393723	6.161503	5.870708	6.373601	6.947734	6.162122	6.185517	5.844651	6.747157	5.885381	6.218751	7.064995	6.472448	6.549704	6.517172	6.246696	6.007116	5.945418	6.114792	5.798007	6.017484	5.835012	6.251647	6.180637	6.118816	6.59163	5.821334	5.917395	6.088228	6.208558	6.191744	6.080668	5.506218	5.822666	5.956462	6.514492	5.801855	5.674044	5.787756	6.004783	5.909725	6.075216	5.923573	5.75736	7.232372	5.712757	6.561784	6.804672	5.874689	6.129437	6.108293	6.257239	6.067622	5.93894	5.6784	5.614514	6.360517	6.57458
HBB	8.47190875	8.5693865	7.8683715	8.82900975	9.1181935	9.33856575	8.823742	8.71450875	8.9468695	7.48076925	8.2287945	9.1784865	7.64439675	8.42581975	10.30057475	7.0389625	9.518493	8.65737775	8.3367925	8.79798525	8.43775825	8.6761955	8.9910985	8.28692525	8.46533125	8.208444	8.87331625	10.28934425	8.22906975	7.9798095	9.11466075	7.911759	10.0727465	8.45352475	10.4502855	9.679882	9.23173725	8.80272625	8.46833225	9.36672025	8.21756075	9.38972525	8.5943785	8.3095315	9.70296525	8.10987125	8.49760375	7.517029	9.30173825	7.42655725	8.8808115	7.9407545	7.79668925	8.5701645	8.94180325	7.65173525	8.783372	9.202568	8.22580425	9.74738475	9.19385025	8.11137575	7.5309855	8.73557	9.49784475	9.6829705	8.581607	8.87251175	9.5288095	8.236291	8.65445875	7.293409	9.16440125	7.92475725	8.31193875	8.39528225	8.508809	9.379657	9.69300525	8.724435	7.84771775	8.95513525	9.18838275	7.2733155	9.9496085	10.427265	7.9939235	9.463435	7.588552	8.84794125	8.08448125	7.17114475	7.2773005	8.10557775	9.62847775	8.304548	10.55259775	8.09025975	8.71855075	8.1212895	7.62538325	9.2830815	7.54492825	7.53140625	7.8381125	7.77099675	8.26384575	7.60968825	8.2736915	7.93019925	9.84045075	7.75687675	9.06379075	7.30484925	8.0624455	9.47002775	8.3158505	8.93525425	7.42306325	7.89458875	9.3069165	8.05594725	9.222508	10.22594975	10.6251875	9.580821	10.31365475	9.6841345	7.477131	7.187659	11.0338905	8.059366	8.3184875	6.63256175	7.82004125	8.07638875	8.435435	7.48898775	7.83842175	7.310842	7.57635275	9.0100665	10.41733375	9.298057	11.88849	7.34067125	7.80567925	8.984792	10.2936835	9.1422785	8.1172245	6.3838105	7.687619	7.82354825	8.720531	8.01058375	7.11271525	11.30176225	8.35694675	9.619264	8.00092425	7.526802	8.67190175	11.7941145	10.21830675	8.963105	7.881151	8.073027	8.1352655	7.1835245	7.23153175	8.2177555	8.91705	8.23037375	9.08261425	10.6148525	10.4029015
HBEGF	6.37496025	5.93834575	5.85167925	6.03112775	5.9235755	5.87889	6.05668975	5.93362675	6.011991	5.9532885	6.03585025	6.05250825	6.1319085	5.9790405	5.926134	6.1239205	6.053069	6.23568675	5.902547	5.974894	6.27783775	5.98762125	6.58526725	6.297739	6.312733	6.061505	6.01833075	6.037824	6.1832205	5.9590075	6.1633005	6.093591	6.3186995	5.90808875	6.22711975	6.0934285	6.080262	6.087596	5.88461025	6.38372025	6.06106375	6.1139365	6.207826	5.77725375	5.7948665	5.911663	5.976461	5.924344	6.01964775	5.979069	6.0979765	6.1365845	5.974509	5.9184535	5.93216	6.03374375	5.83648875	5.90371875	5.866422	6.049499	6.13996975	6.05109225	5.95673925	5.95470725	6.21769625	5.94956675	6.09804275	5.934661	5.995135	6.1273865	6.099217	6.04848225	6.0072935	5.96879925	6.38943825	5.97923025	6.1850795	5.99343375	5.82701725	5.948985	6.05793925	6.35664175	5.84013075	6.26021925	6.0469745	5.7944415	6.108829	6.0622515	6.2478195	6.4978765	6.24848	6.17254025	6.25095975	6.05731325	6.3096455	6.11685675	6.10629575	5.9014815	5.8325655	6.09821625	5.894533	5.8592045	6.10372875	5.94288825	6.51242	5.9832555	6.017407	5.90421825	5.86959775	6.15320775	6.1942095	5.838533	6.2878835	5.97678175	5.94961	5.5127635	6.0184665	5.8721155	5.8279	6.27387	6.11649875	6.1560775	6.046388	6.16322925	6.1304555	6.32193075	5.992342	5.899696	5.9275595	5.959155	6.246293	6.0631895	6.0832975	5.987559	5.911535	5.77215175	6.163587	6.02050725	6.01154025	6.49229275	6.34788675	5.989019	5.92894	6.36266475	6.35425425	6.32039975	5.90995275	6.1674995	6.23234825	6.5011835	5.90755475	5.916974	5.992285	5.835035	5.915184	6.0133105	5.795118	6.34063125	5.88957025	6.069145	6.60144875	5.90917475	5.81339325	6.27744975	5.74184525	6.1654235	5.72729375	5.73294275	5.835408	5.80888475	5.93907075	6.351566	5.74758825	5.77388025	5.60549925	6.08809025	6.2928035
HCK	5.775111	5.331996	5.664105	5.861452	5.507716	5.754303	5.775559	5.882554	6.539185	5.366967	5.307895	5.657825	6.828022	5.906186	5.861121	5.65263	6.791592	5.798648	5.736579	5.045553	6.409487	5.928165	6.32562	5.743512	6.081976	6.000015	5.849374	5.626314	5.949366	5.793715	5.884348	6.82279	5.491101	6.975056	5.728329	7.10676	5.515103	5.060729	5.215544	6.359044	5.68816	5.357861	6.089242	5.094554	5.579863	5.541954	5.104752	5.107648	6.069298	4.952616	6.043688	5.582973	5.288773	5.308034	5.389235	5.0781	5.187343	5.95521	6.222371	6.895098	5.472146	5.000941	5.380889	5.587174	5.370689	5.616987	6.359038	5.047586	5.608835	5.544173	5.70379	5.27275	5.491712	5.367807	5.476106	5.066296	5.847332	5.350524	6.501677	6.301138	6.130501	5.719698	5.753158	5.128619	5.83153	5.920592	6.061463	5.98539	5.384311	5.430203	6.08202	5.416377	5.848268	5.621409	5.739164	5.739592	6.222618	5.932195	5.238938	6.047638	4.669009	5.513895	6.131677	5.125685	5.624948	5.296314	5.717482	5.7178	5.767229	5.790053	4.74822	5.394815	5.962453	5.264729	5.540525	4.993607	5.324096	5.947165	5.099233	5.01924	6.003392	5.522959	6.046071	6.166927	5.9118	5.504542	5.514428	5.314043	5.861313	5.403774	5.082301	5.742449	5.376219	4.955792	5.634369	5.457402	5.362851	5.383737	5.345352	5.474442	5.590945	5.91471	6.021139	5.444441	5.298825	4.886371	5.536805	6.266802	5.442691	5.66361	5.678048	5.342956	5.419297	5.248002	5.776296	5.402579	4.988091	4.679037	5.431592	5.225076	5.135894	5.824995	5.713806	5.677813	5.367452	6.015179	5.487275	5.051825	5.765659	4.8043	4.740606	4.596632	5.663885	5.312448	4.839747	6.059663	5.994206
HDAC1	7.671924	7.036869	7.773346	7.342536	7.818114	6.927457	7.703916	6.99444	7.604986	5.920031	7.383538	7.137556	7.017534	6.89862	7.179783	7.538128	8.307778	8.06998	7.712858	6.780766	7.841999	7.82435	8.491596	7.815674	7.410648	7.815925	6.737857	7.930824	7.868853	6.765949	7.165455	8.109238	7.604493	7.437164	8.22368	8.143762	6.631681	6.077751	5.947293	7.784252	6.645619	7.427018	7.925995	6.562113	6.829381	6.895881	6.709403	7.240446	7.228747	6.633028	6.568858	7.200211	6.162912	7.115345	6.899848	6.629399	6.413418	6.686797	6.423348	8.562976	6.787861	7.081728	7.238248	6.557652	7.606479	7.566423	7.634919	6.663552	6.333179	7.739503	6.457755	7.154027	7.454083	7.220908	7.39485	6.561385	7.944072	7.002244	6.711255	6.639584	6.589456	6.252897	7.700052	7.0943	7.11974	7.363774	7.427194	7.933689	7.806942	7.663219	6.648553	6.947861	6.400439	6.860261	6.9704	6.74677	6.470822	6.762625	6.901591	7.530021	7.819527	7.614488	8.146426	7.365353	5.97111	7.624227	7.467701	6.269462	6.653191	8.083165	8.08091	9.26938	8.474829	7.311937	6.531758	8.459228	8.113673	7.675777	6.330476	7.870482	8.334127	7.753015	8.211661	7.81758	8.220176	9.099222	7.501723	6.394034	6.697751	5.749542	7.631155	5.244969	6.307163	7.072762	6.596635	6.951867	6.687288	7.549691	7.967885	7.911297	7.719214	7.282716	8.346556	6.782463	7.603297	8.449981	7.091275	7.068205	7.745478	8.022684	7.599885	7.486821	7.384497	8.186901	8.843187	7.728083	7.805763	8.543496	8.343761	8.1084	8.289691	7.171367	7.646123	7.310219	7.846708	6.511552	5.841116	7.131883	5.971664	8.328086	7.510886	8.364301	7.597324	7.45267	7.078333	7.716359	9.156964
